setting,policy,target,damping,period,runs,dispatched_mean,dispatched_ci_low,dispatched_ci_high,queue_end_mean,queue_end_ci_low,queue_end_ci_high,queue_north_mean,queue_north_ci_low,queue_north_ci_high,queue_central_mean,queue_central_ci_low,queue_central_ci_high,queue_south_mean,queue_south_ci_low,queue_south_ci_high,trip_north_mean,trip_north_ci_low,trip_north_ci_high,trip_central_mean,trip_central_ci_low,trip_central_ci_high,trip_south_mean,trip_south_ci_low,trip_south_ci_high,central_budget_mean,central_budget_ci_low,central_budget_ci_high,central_use_mean,central_use_ci_low,central_use_ci_high,next_central_budget_mean,next_central_budget_ci_low,next_central_budget_ci_high
p3d_05_t18,P3-D0.5,18,0.5,72,30,18.433333333333334,17.77093869919067,19.095727967475998,6773.133333333333,6700.776348569755,6845.490318096911,1360.8333333333333,1343.1435691306117,1378.5230975360548,4051.4,4004.2177583533316,4098.582241646668,1360.9,1341.8410958957454,1379.9589041042548,0.3333333333333333,-0.13966282308305272,0.8063294897497193,18,18,18,0.1,-0.09600000000000003,0.29600000000000004,18.003936113359384,18.000603313166632,18.007268913552135,18.00219050241019,17.998864872517732,18.00551613230265,18.00252536993424,18.001012634731694,18.004038105136786
p3d_05_t18,P3-D0.5,18,0.5,73,30,18.133333333333333,17.872,18.394666666666666,6886.033333333334,6814.15897761091,6957.907689055757,1383.1333333333334,1365.8583881666068,1400.40827850006,4120.7,4073.3079774247803,4168.09202257522,1382.2,1363.023289853419,1401.376710146581,0.13333333333333333,-0.12799999999999997,0.3946666666666666,18,18,18,0,0,0,18.00252536993424,18.001012634731694,18.004038105136786,18.000686015197683,17.99937418573636,18.001997844659005,18.001868219211183,18.0013212676989,18.002415170723467
p3d_05_t18,P3-D0.5,18,0.5,74,30,18.033333333333335,17.968,18.09866666666667,6994.933333333333,6922.231751736704,7067.634914929963,1404.2333333333333,1386.4490676610624,1422.0175990056043,4187.4,4139.871633942055,4234.928366057944,1403.3,1384.6110238258811,1421.9889761741188,0.03333333333333333,-0.031999999999999994,0.09866666666666665,18,18,18,0,0,0,18.001868219211183,18.0013212676989,18.002415170723467,18.000185322549168,17.99985723326029,18.000513411838046,18.001662414651875,18.001454183840167,18.001870645463583
p3d_05_t18,P3-D0.5,18,0.5,75,30,18,18,18,7103.6,7031.566878994819,7175.633121005182,1425.8333333333333,1408.2585159174093,1443.4081507492572,4252.166666666667,4204.953599818325,4299.379733515009,1425.6,1406.786346889657,1444.413653110343,0,0,0,18,18,18,0,0,0,18.001662414651875,18.001454183840167,18.001870645463583,18.000015451853425,18.000013453309133,18.000017450397717,18.00160681788712,18.00144005718824,18.001773578585997
p3d_05_t18,P3-D0.5,18,0.5,76,30,18,18,18,7214.9,7141.951796468119,7287.84820353188,1446.8333333333333,1429.0618839759923,1464.6047826906743,4318.966666666666,4271.146278479456,4366.787054853877,1449.1,1429.826605571887,1468.3733944281128,0,0,0,18,18,18,0,0,0,18.00160681788712,18.00144005718824,18.001773578585997,18.000017412748534,18.000015663166874,18.000019162330194,18.00160218233109,18.00143540570647,18.00176895895571
p3d_05_t18,P3-D0.5,18,0.5,77,30,18,18,18,7324.833333333333,7252.105569953153,7397.5610967135135,1469.6,1452.557208193734,1486.642791806266,4384.566666666667,4336.880337815569,4432.252995517764,1470.6666666666667,1451.3091489827996,1490.024184350534,0,0,0,18,18,18,0,0,0,18.00160218233109,18.00143540570647,18.00176895895571,18.000017961799166,18.00001599035225,18.000019933246083,18.001596958506536,18.00143031281588,18.00176360419719
p3d_05_t18,P3-D0.5,18,0.5,78,30,18,18,18,7434.9,7363.450381892384,7506.349618107615,1492.3666666666666,1475.6953443026791,1509.037989030654,4448.8,4402.466474473896,4495.133525526105,1493.7333333333333,1473.9095636526574,1513.5571030140093,0,0,0,18,18,18,0,0,0,18.001596958506536,18.00143031281588,18.00176360419719,18.00001662839049,18.00001501955487,18.00001823722611,18.001591569966788,18.00142495085382,18.001758189079755
p3d_05_t18,P3-D0.5,18,0.5,79,30,18,18,18,7541.133333333333,7469.87745200199,7612.389214664677,1511.2666666666667,1494.6403126318694,1527.893020701464,4514.466666666666,4468.092528938255,4560.840804395078,1515.4,1494.7230650707374,1536.0769349292627,0,0,0,18,18,18,0,0,0,18.001591569966788,18.00142495085382,18.001758189079755,18.000016549954687,18.00001493278242,18.000018167126953,18.001586581449637,18.00142019085898,18.001752972040293
p3d_05_t18,P3-D0.5,18,0.5,80,30,18,18,18,7651.3,7580.3574135285135,7722.242586471487,1533.2,1516.594250058295,1549.805749941705,4582.7,4536.933096688626,4628.466903311373,1535.4,1514.5412759473777,1556.2587240526225,0,0,0,18,18,18,0,0,0,18.001586581449637,18.00142019085898,18.001752972040293,18.000018353978184,18.000016621246818,18.00002008670955,18.001581616463227,18.00141516507803,18.001748067848425
p3d_05_t18,P3-D0.5,18,0.5,81,30,18,18,18,7761.566666666667,7691.360083704319,7831.773249629015,1554.5666666666666,1538.5904842005211,1570.542849132812,4650.3,4605.321086149992,4695.278913850008,1556.7,1535.2494088477356,1578.1505911522645,0,0,0,18,18,18,0,0,0,18.001581616463227,18.00141516507803,18.001748067848425,18.000017804927555,18.000016641454735,18.000018968400376,18.00157611026977,18.001409808189017,18.001742412350524
p3d_05_t18,P3-D0.5,18,0.5,82,30,18,18,18,7872.533333333334,7801.827751801825,7943.238914864843,1576.8666666666666,1561.1066871190594,1592.6266462142737,4715.2,4670.085984647325,4760.314015352675,1580.4666666666667,1558.2838874095294,1602.649445923804,0,0,0,18,18,18,0,0,0,18.00157611026977,18.001409808189017,18.001742412350524,18.00001654995469,18.000014469885464,18.000018630023916,18.001570768791506,18.001404464922125,18.001737072660887
p3d_05_t18,P3-D0.5,18,0.5,83,30,18,18,18,7983.466666666666,7913.327473281838,8053.605860051494,1597.9333333333334,1582.2319643694184,1613.6347022972484,4783.6,4738.386338282716,4828.813661717285,1601.9333333333334,1580.153076033874,1623.7135906327928,0,0,0,18,18,18,0,0,0,18.001570768791506,18.001404464922125,18.001737072660887,18.0000185892856,18.000016843201006,18.00002033537019,18.001565803805097,18.001399569457508,18.001732038152685
p3d_05_t18,P3-D0.5,18,0.5,84,30,18,18,18,8089.033333333334,8018.776590781735,8159.290075884933,1620.8,1604.2619290732864,1637.3380709267135,4846.266666666666,4800.879468028564,4891.653865304769,1621.9666666666667,1600.883091800575,1643.0502415327585,0,0,0,18,18,18,0,0,0,18.001565803805097,18.001399569457508,18.001732038152685,18.000018040234966,18.000016058274692,18.00002002219524,18.001560227019418,18.001393919879007,18.00172653415983
p3d_05_t18,P3-D0.5,18,0.5,85,30,18,18,18,8199.3,8128.26479515122,8270.33520484878,1644.0666666666666,1627.1629697376002,1660.970363595733,4910.866666666667,4865.394537191359,4956.338796141975,1644.3666666666666,1623.0489869082237,1665.6843464251094,0,0,0,18,18,18,0,0,0,18.001560227019418,18.001393919879007,18.00172653415983,18.00001623621147,18.000014169506393,18.000018302916544,18.001554814948925,18.001388502105915,18.001721127791935
p3d_05_t18,P3-D0.5,18,0.5,86,30,18,18,18,8308.866666666667,8237.535347428155,8380.197985905179,1666.2333333333333,1648.9555894743037,1683.511077192363,4977.1,4931.393900752593,5022.8060992474075,1665.5333333333333,1644.184967933939,1686.8816987327275,0,0,0,18,18,18,0,0,0,18.001554814948925,18.001388502105915,18.001721127791935,18.000016157775665,18.000014246143945,18.000018069407385,18.001549944085482,18.001383557335686,18.00171633083528
p3d_05_t18,P3-D0.5,18,0.5,87,30,18,18,18,8419.833333333334,8348.750470989959,8490.91619567671,1688.3666666666666,1671.0779879729903,1705.6553453603428,5043.133333333333,4997.963627617871,5088.303039048796,1688.3333333333333,1667.050719257151,1709.6159474095155,0,0,0,18,18,18,0,0,0,18.001549944085482,18.001383557335686,18.00171633083528,18.00001662839049,18.000014860274607,18.000018396506373,18.001545096752785,18.0013787985002,18.001711395005373
p3d_05_t18,P3-D0.5,18,0.5,88,30,18,18,18,8528.466666666667,8457.483286886636,8599.450046446698,1710.7,1693.5900933018795,1727.8099066981206,5107.666666666667,5062.674974382875,5152.658358950459,1710.1,1688.8325336063601,1731.3674663936397,0,0,0,18,18,18,0,0,0,18.001545096752785,18.0013787985002,18.001711395005373,18.00001654995469,18.000014932782424,18.000018167126957,18.001540108235638,18.00137379860216,18.001706417869116
p3d_05_t18,P3-D0.5,18,0.5,89,30,18,18,18,8641.766666666666,8569.64036348406,8713.892969849272,1733.1333333333334,1715.6697561317883,1750.5969105348786,5176.266666666666,5130.542641866867,5221.990691466466,1732.3666666666666,1710.800014888882,1753.933318444451,0,0,0,18,18,18,0,0,0,18.001540108235638,18.00137379860216,18.001706417869116,18.000016706826294,18.000014865332396,18.00001854832019,18.001535143249228,18.001368735084508,18.001701551413948
p3d_05_t18,P3-D0.5,18,0.5,90,30,18,18,18,8748.833333333334,8677.16325812543,8820.503408541237,1753.2333333333333,1735.8041900624469,1770.6624766042198,5240.033333333334,5194.9090338934675,5285.1576327732,1755.5666666666666,1733.9104821239039,1777.2228512094293,0,0,0,18,18,18,0,0,0,18.001535143249228,18.001368735084508,18.001701551413948,18.00001545185343,18.000013393050143,18.000017510656715,18.001530131201342,18.001363671634948,18.001696590767736
p3d_05_t18,P3-D0.5,18,0.5,91,30,18,18,18,8856.7,8784.689713808837,8928.710286191164,1774.1666666666667,1756.8191913305725,1791.514142002761,5306.7,5261.2828254612805,5352.117174538719,1775.8333333333333,1754.0522346976404,1797.614431969026,0,0,0,18,18,18,0,0,0,18.001530131201342,18.001363671634948,18.001696590767736,18.000017491184334,18.00001608074206,18.000018901626607,18.001525495645314,18.001359011628658,18.00169197966197
p3d_05_t18,P3-D0.5,18,0.5,92,30,18,18,18,8968.166666666666,8897.19017037674,9039.143162956592,1796.2666666666667,1779.2468630903095,1813.2864702430238,5374.233333333334,5329.881138516818,5418.585528149849,1797.6666666666667,1775.9751042976795,1819.358229035654,0,0,0,18,18,18,0,0,0,18.001525495645314,18.001359011628658,18.00169197966197,18.000018432413988,18.00001667609107,18.000020188736904,18.001520248290014,18.001353819845644,18.001686676734383
p3d_05_t18,P3-D0.5,18,0.5,93,30,18,18,18,9077.166666666666,9007.102597121528,9147.230736211804,1819.5,1802.3101222246628,1836.6898777753372,5437.633333333333,5393.271800924726,5481.99486574194,1820.0333333333333,1798.9883297341314,1841.0783369325352,0,0,0,18,18,18,0,0,0,18.001520248290014,18.001353819845644,18.001686676734383,18.000017726491752,18.000015827692792,18.00001962529071,18.00151471856581,18.00134825182488,18.001681185306744
p3d_05_t18,P3-D0.5,18,0.5,94,30,18,18,18,9188.566666666668,9118.947082351515,9258.18625098182,1841.4666666666667,1823.5952047196797,1859.3381286136537,5504.833333333333,5460.531204811434,5549.135461855232,1842.2666666666667,1821.6827656315431,1862.8505677017902,0,0,0,18,18,18,0,0,0,18.00151471856581,18.00134825182488,18.001681185306744,18.000016393083076,18.000014576541616,18.000018209624535,18.001509400618286,18.001342800627782,18.00167600060879
p3d_05_t18,P3-D0.5,18,0.5,95,30,18,18,18,9298.766666666666,9228.96693431706,9368.566399016272,1863.7,1845.5523600571796,1881.8476399428205,5569.7,5525.613479250273,5613.786520749727,1865.3666666666666,1844.9961269758528,1885.7372063574803,0,0,0,18,18,18,0,0,0,18.001509400618286,18.001342800627782,18.00167600060879,18.000015922468258,18.000014144011754,18.00001770092476,18.001504482693363,18.001337926416717,18.00167103897001
p3d_05_t18,P3-D0.5,18,0.5,96,30,18,18,18,9405.3,9335.487713490546,9475.112286509453,1884.9333333333334,1867.0756636205494,1902.7910030461173,5633.766666666666,5589.712255015145,5677.821078318188,1886.6,1865.6232737090588,1907.576726290941,0,0,0,18,18,18,0,0,0,18.001504482693363,18.001337926416717,18.00167103897001,18.000016942133712,18.000015021994464,18.00001886227296,18.001499705952888,18.001333050299152,18.001666361606624
p3d_05_t18,P3-D0.5,18,0.5,97,30,18,18,18,9517.266666666666,9447.38346329949,9587.149870033843,1906.2333333333333,1888.0340538545217,1924.432612812145,5702.066666666667,5658.319407182232,5745.813926151101,1908.9666666666667,1887.741153977824,1930.1921793555093,0,0,0,18,18,18,0,0,0,18.001499705952888,18.001333050299152,18.001666361606624,18.000018197106577,18.000016088436638,18.000020305776516,18.001494623312773,18.001327828926463,18.001661417699083
p3d_05_t18,P3-D0.5,18,0.5,98,30,18,18,18,9630.466666666667,9559.475946891533,9701.457386441802,1929.9,1911.3945135342697,1948.4054864657305,5769.7,5725.51623260991,5813.88376739009,1930.8666666666666,1909.2913662093438,1952.4419671239893,0,0,0,18,18,18,0,0,0,18.001494623312773,18.001327828926463,18.001661417699083,18.00001764805594,18.000016011845677,18.000019284266205,18.001489164180796,18.001322216169243,18.00165611219235
p3d_05_t18,P3-D0.5,18,0.5,99,30,18,18,18,9741.8,9671.053982619058,9812.54601738094,1951.5333333333333,1933.100435832302,1969.9662308343645,5837.933333333333,5794.3747244901615,5881.491942176505,1952.3333333333333,1930.025975867956,1974.6406907987105,0,0,0,18,18,18,0,0,0,18.001489164180796,18.001322216169243,18.00165611219235,18.000017412748537,18.00001555473274,18.000019270764334,18.001483869764016,18.001316863809855,18.001650875718177
p3d_05_t18,P3-D0.5,18,0.5,100,30,18,18,18,9846.4,9775.96241218696,9916.83758781304,1972.7,1954.2248899189817,1991.1751100810184,5901.633333333333,5858.953095801183,5944.313570865484,1972.0666666666666,1949.5523085049745,1994.5810248283587,0,0,0,18,18,18,0,0,0,18.001483869764016,18.001316863809855,18.001650875718177,18.000015687160843,18.00001399825496,18.000017376066726,18.001478645939454,18.001311667522927,18.00164562435598
p3d_05_t18,P3-D0.5,18,0.5,101,30,18,18,18,9959.933333333332,9890.138456468792,10029.728210197873,1995.8333333333333,1978.3287543768304,2013.3379122898361,5970.066666666667,5927.611480809205,6012.521852524128,1994.0333333333333,1971.1888553631147,2016.8778113035519,0,0,0,18,18,18,0,0,0,18.001478645939454,18.001311667522927,18.00164562435598,18.000015216546014,18.000013087108076,18.000017345983952,18.001473939791204,18.001306949370854,18.001640930211554
p3d_05_t18,P3-D0.5,18,0.5,102,30,18,18,18,10072.533333333333,10004.257112286774,10140.809554379892,2019.5666666666666,2002.6254605666688,2036.5078727666644,6036.433333333333,5994.954053911386,6077.912612755281,2016.5333333333333,1993.2820719524798,2039.7845947141868,0,0,0,18,18,18,0,0,0,18.001473939791204,18.001306949370854,18.001640930211554,18.000015216546014,18.00001378801857,18.000016645073458,18.00146937482739,18.00130233798888,18.001636411665903
p3d_05_t18,P3-D0.5,18,0.5,103,30,18,18,18,10184.6,10116.524439584495,10252.675560415506,2042.2333333333333,2024.9466469212093,2059.5200197454574,6102.466666666666,6062.141428330914,6142.791905002418,2039.9,2015.7965428072305,2064.00345719277,0,0,0,18,18,18,0,0,0,18.00146937482739,18.00130233798888,18.001636411665903,18.000016628390494,18.000014590475168,18.00001866630582,18.001464809863588,18.001297808233108,18.001631811494068
p3d_05_t18,P3-D0.5,18,0.5,104,30,18,18,18,10295.8,10227.542622972218,10364.05737702778,2063.9,2046.385518598639,2081.414481401361,6169.966666666666,6129.940184652037,6209.993148681296,2061.9333333333334,2037.5322660166858,2086.334400649981,0,0,0,18,18,18,0,0,0,18.001464809863588,18.001297808233108,18.001631811494068,18.0000186677214,18.00001704376007,18.000020291682727,18.00145982134644,18.001293022996354,18.001626619696527
p3d_05_t18,P3-D0.5,18,0.5,105,30,18,18,18,10403,10334.643872563165,10471.356127436835,2086.233333333333,2068.2879135870653,2104.178753079601,6232.666666666667,6192.5538052748125,6272.7795280585215,2084.1,2060.1503678448325,2108.0496321551673,0,0,0,18,18,18,0,0,0,18.00145982134644,18.001293022996354,18.001626619696527,18.000016000904058,18.00001406807373,18.000017933734384,18.00145422103002,18.001287182798578,18.001621259261462
p3d_05_t18,P3-D0.5,18,0.5,106,30,18,18,18,10514.133333333333,10445.992542647129,10582.274124019537,2109.1666666666665,2090.9219755897966,2127.4113577435364,6297.633333333333,6257.239523884635,6338.027142782032,2107.3333333333335,2083.5752952291596,2131.0913714375074,0,0,0,18,18,18,0,0,0,18.00145422103002,18.001287182798578,18.001621259261462,18.000016157775665,18.00001436494249,18.00001795060884,18.001449420758806,18.001282361396203,18.00161648012141
p3d_05_t18,P3-D0.5,18,0.5,107,30,18,18,18,10624.4,10557.20652775,10691.593472249999,2129.9333333333334,2111.3671995932777,2148.499467073389,6364.3,6324.232427321813,6404.367572678188,2130.1666666666665,2106.5282975389296,2153.8050357944035,0,0,0,18,18,18,0,0,0,18.001449420758806,18.001282361396203,18.00161648012141,18.000015687160843,18.000014012793876,18.00001736152781,18.001444573426106,18.00127766161189,18.00161148524032
p3d_05_t18,P3-D0.5,18,0.5,108,30,18,18,18,10736.5,10669.92929532505,10803.07070467495,2151.4333333333334,2132.4593372689474,2170.4073293977194,6433.666666666667,6393.59609837116,6473.737234962174,2151.4,2127.940228839638,2174.859771160362,0,0,0,18,18,18,0,0,0,18.001444573426106,18.00127766161189,18.00161148524032,18.000017099005323,18.000015536425074,18.00001866158557,18.001439867277853,18.00127299153426,18.001606743021444
p3d_05_t18,P3-D0.5,18,0.5,109,30,18,18,18,10847.333333333334,10781.815682067183,10912.850984599485,2174.6,2155.4725828266296,2193.72741717337,6499.3,6459.605776782087,6538.994223217914,2173.4333333333334,2149.7297491097997,2197.136917556867,0,0,0,18,18,18,0,0,0,18.001439867277853,18.00127299153426,18.001606743021444,18.000017883363356,18.000016147812246,18.000019618914465,18.001434737576254,18.001267711665843,18.001601763486665
p3d_05_t18,P3-D0.5,18,0.5,110,30,18,18,18,10956.233333333334,10890.126168766163,11022.340497900504,2196.4,2176.981839371174,2215.8181606288263,6565.1,6524.522428057662,6605.677571942339,2194.733333333333,2171.3132477256813,2218.153418940985,0,0,0,18,18,18,0,0,0,18.001434737576254,18.001267711665843,18.001601763486665,18.00001709900532,18.000014944456115,18.000019253554523,18.00142937256725,18.001262397042478,18.001596348092026
