setting,policy,target,delay,damping,period,runs,dispatched_mean,dispatched_ci_low,dispatched_ci_high,queue_end_mean,queue_end_ci_low,queue_end_ci_high,central_budget_mean,central_budget_ci_low,central_budget_ci_high,central_use_mean,central_use_ci_low,central_use_ci_high,next_central_budget_mean,next_central_budget_ci_low,next_central_budget_ci_high,blocked_dispatch_attempts_mean,blocked_dispatch_attempts_ci_low,blocked_dispatch_attempts_ci_high,head_of_line_blocked_attempts_mean,head_of_line_blocked_attempts_ci_low,head_of_line_blocked_attempts_ci_high
p3d_025_t14_d3,P3-D0.25,14,3,0.25,9,30,45.03333333333333,44.88524223576134,45.181424430905324,357.53333333333336,345.9634608066577,369.10320586000904,16.149883560419305,16.14956766446009,16.15019945637852,16.14577956358063,16.145036925757914,16.146522201403343,15.52887061717372,15.528569679450754,15.529171554896685,0.7,0.37243342345568065,1.0275665765443192,0,0,0
p3d_025_t14_d3,P3-D0.25,14,3,0.25,10,30,45.63333333333333,45.45794166435247,45.8087250023142,438.43333333333334,426.8592825027748,450.00738416389186,15.52887061717372,15.528569679450754,15.529171554896685,15.153809200355186,15.152930535720033,15.154687864990338,15.057154784005423,15.056828014523598,15.057481553487248,0,0,0,0,0,0
p3d_025_t14_d3,P3-D0.25,14,3,0.25,11,30,26,26,26,536.7,523.5848232653308,549.8151767346693,15.057154784005423,15.056828014523598,15.057481553487248,15.05523534148679,15.055233460411822,15.05523722256176,14.735087487406815,14.734767256864128,14.735407717949503,53.06666666666667,50.515578058224655,55.617755275108685,0,0,0
p3d_025_t14_d3,P3-D0.25,14,3,0.25,12,30,45.7,45.50855876325505,45.89144123674495,618.6,605.840311235014,631.359688764986,14.735087487406815,14.734767256864128,14.735407717949503,14.15917214396913,14.158212379870331,14.160131908067928,14.413220552869719,14.412965085814884,14.413476019924554,0.2,-0.19199999999999984,0.5919999999999999,0.2,-0.19199999999999984,0.5919999999999999
p3d_025_t14_d3,P3-D0.25,14,3,0.25,13,30,44.86666666666667,44.62281456652542,45.110518766807914,697.7333333333333,684.0765810315249,711.3900856351418,14.413220552869719,14.412965085814884,14.413476019924554,14.154986622438903,14.153764595876346,14.15620864900146,14.240149172816439,14.239870157229051,14.240428188403827,0,0,0,0,0,0
p3d_025_t14_d3,P3-D0.25,14,3,0.25,14,30,45.06666666666667,44.80197559393343,45.33135773939991,780.6,767.1712664079945,794.0287335920056,14.240149172816439,14.239870157229051,14.240428188403827,14.155991958182886,14.154665375969287,14.157318540396485,14.081863871593422,14.081584844545576,14.082142898641267,0,0,0,0,0,0
p3d_025_t14_d3,P3-D0.25,14,3,0.25,15,30,30,30,30,876.3666666666667,863.2830637345297,889.4502695988036,14.081863871593422,14.081584844545576,14.082142898641267,14.080333266533838,14.080330857236406,14.08033567583127,14.057988049998054,14.05766837580381,14.058307724192296,40.56666666666667,38.003921239862564,43.129412093470776,0,0,0
p3d_025_t14_d3,P3-D0.25,14,3,0.25,16,30,25.033333333333335,24.968,25.09866666666667,984.6666666666666,969.8286626080189,999.5046707253143,14.057988049998054,14.05766837580381,14.058307724192296,14.055401842564637,14.055074406702262,14.05572927842701,14.034740056632218,14.034397346486577,14.03508276677786,60.766666666666666,57.91986071567433,63.613472617659,0,0,0
p3d_025_t14_d3,P3-D0.25,14,3,0.25,17,30,20.2,20.05441485486919,20.34558514513081,1093.4333333333334,1078.1487178321454,1108.7179488345214,14.034740056632218,14.034397346486577,14.03508276677786,14.031138583208714,14.030407604605502,14.031869561811925,14.011341262904788,14.011017151526865,14.01166537428271,71.96666666666667,68.73649768303203,75.19683565030131,0,0,0
p3d_025_t14_d3,P3-D0.25,14,3,0.25,18,30,15.933333333333334,15.842545044386126,16.024121622280543,1203.9,1188.8135015252087,1218.9864984747915,14.011341262904788,14.011017151526865,14.01166537428271,14.009718249864468,14.009262594672546,14.01017390505639,13.999291272924706,13.998967203607885,13.999615342241528,81.83333333333333,79.60139044827879,84.06527621838787,0,0,0
p3d_025_t14_d3,P3-D0.25,14,3,0.25,19,30,40.36666666666667,36.070996787729015,44.66233654560432,1287.3666666666666,1269.2693821321043,1305.4639512012288,13.999291272924706,13.998967203607885,13.999615342241528,13.303243034594184,13.189826574964155,13.416659494224213,13.990980996540015,13.9906875430919,13.991274449988131,15.233333333333333,2.7305570813298203,27.736109585336845,0,0,0
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,30,44.96666666666667,44.70959217353451,45.22374115979883,1371.5333333333333,1352.9164204212666,1390.1502462454,13.990980996540015,13.9906875430919,13.991274449988131,13.16050556333641,13.159216224860184,13.161794901812634,13.986310209058706,13.98607793920337,13.986542478914043,0,0,0,0,0,0
p3d_025_t14_d3,P3-D0.25,14,3,0.25,21,30,44.766666666666666,44.27221865600322,45.26111467733011,1451.2333333333333,1432.012398990899,1470.4542676757676,13.986310209058706,13.98607793920337,13.986542478914043,13.159495206354384,13.15701288053993,13.161977532168837,13.984852471579039,13.984643732372367,13.98506121078571,1.8333333333333333,0.42972801390756765,3.2369386527590986,0,0,0
p3d_025_t14_d3,P3-D0.25,14,3,0.25,22,30,45.333333333333336,45.07884835270779,45.587818313958884,1533.6,1515.390068280156,1551.809931719844,13.984852471579039,13.984643732372367,13.98506121078571,13.162337374304743,13.161061960191025,13.16361278841846,14.089366016389908,14.072503737114827,14.10622829566499,0,0,0,0,0,0
p3d_025_t14_d3,P3-D0.25,14,3,0.25,23,30,36.86666666666667,35.50246661616902,38.23086671716431,1625.8333333333333,1607.4596162644546,1644.207050402212,14.089366016389908,14.072503737114827,14.10622829566499,13.948975634395701,13.820824086817373,14.07712718197403,14.21529018188945,14.198325971799072,14.23225439197983,25.033333333333335,20.55251506514945,29.51415160151722,0,0,0
p3d_025_t14_d3,P3-D0.25,14,3,0.25,24,30,44.2,42.82719563808533,45.57280436191468,1711.6333333333334,1692.4069321857417,1730.8597344809252,14.21529018188945,14.198325971799072,14.23225439197983,14.15162951847365,14.144736276304533,14.158522760642766,14.341365900936287,14.324370724165297,14.358361077707277,4.433333333333334,0.7602725678445332,8.106394098822134,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,1,30,44.36666666666667,43.931092337569346,44.80224099576399,34.1,31.59887503012294,36.60112496987706,20,20,20,19.12736237186346,19.12517509540871,19.129549648318207,20,20,20,0,0,0,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,2,30,45.833333333333336,45.69769238290556,45.96897428376111,67.13333333333334,62.78124107039427,71.4854255962724,20,20,20,19.13473101120081,19.134050947483697,19.135411074917922,20,20,20,0,0,0,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,3,30,45.96666666666667,45.90133333333333,46.032000000000004,102.06666666666666,96.1657271947401,107.96760613859323,20,20,20,19.13539596930597,19.13506998907013,19.135721949541814,20,20,20,0,0,0,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,4,30,45.96666666666667,45.90133333333333,46.032000000000004,134.83333333333334,129.2609495116697,140.40571715499698,20,20,20,19.13539485466419,19.13506915653174,19.135720552796645,18.46179128844096,18.461135105504535,18.462447471377384,0,0,0,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,5,30,45.8,45.65441485486919,45.945585145130806,173,166.73321193563416,179.26678806436584,18.46179128844096,18.461135105504535,18.462447471377384,18.139581120044188,18.138851491009042,18.140310749079333,16.92137198508072,16.92073281778918,16.922011152372264,0,0,0,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,6,30,45.8,45.65441485486919,45.945585145130806,204.56666666666666,196.98453408622248,212.14879924711084,16.92137198508072,16.92073281778918,16.922011152372264,16.149629158732026,16.148900381559358,16.150357935904694,15.380753194288928,15.380118824738224,15.381387563839633,0,0,0,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,7,30,45.166666666666664,44.916557112126995,45.416776221206334,241.4,232.9565845337546,249.8434154662454,15.380753194288928,15.380118824738224,15.381387563839633,15.151468486388639,15.150215339713334,15.152721633063944,13.840134737889674,13.839490018510432,13.840779457268916,0,0,0,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,8,30,44.93333333333333,44.68588616802958,45.18078049863708,274.3666666666667,265.13726726735416,283.5960660659792,13.840134737889674,13.839490018510432,13.840779457268916,13.160340582988823,13.159100836707578,13.161580329270068,12.598260401876418,12.597628656933713,12.598892146819123,0,0,0,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,9,30,44.766666666666666,44.50617953091382,45.02715380241951,358.93333333333334,347.28882199311425,370.5778446735524,12.598260401876418,12.597628656933713,12.598892146819123,12.164528238750131,12.163222871015634,12.165833606484629,11.95337165425681,11.952755628449712,11.953987680063907,0,0,0,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,10,30,44.7,44.46695005715069,44.933049942849316,440.76666666666665,429.13249319372636,452.40084013960694,11.95337165425681,11.952755628449712,11.953987680063907,11.1692148432385,11.168047642811652,11.170382043665347,11.607931108340216,11.60726287246437,11.608599344216062,0,0,0,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,11,30,44.93333333333333,44.70442541462137,45.16224125204529,520.1,506.8764556405899,533.3235443594101,11.607931108340216,11.60726287246437,11.608599344216062,11.17038849821403,11.169241311052307,11.171535685375751,11.85982893344357,11.859093758413161,11.860564108473978,0,0,0,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,12,30,44.7,44.44871621574426,44.95128378425574,603,590.1275094354926,615.8724905645074,11.85982893344357,11.859093758413161,11.860564108473978,11.169217699102246,11.167957018535779,11.170478379668713,12.410470461818534,12.409828672040389,12.411112251596679,0,0,0,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,13,30,44.666666666666664,44.412181686041116,44.92115164729221,682.3333333333334,668.5493293662712,696.1173373003955,12.410470461818534,12.409828672040389,12.411112251596679,12.16402957453122,12.162753962701146,12.165305186361294,13.259706008846985,13.259086985129564,13.260325032564406,0,0,0,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,14,30,45.233333333333334,44.940902013826765,45.525764652839904,765.0333333333333,751.4929745227143,778.5736921439523,13.259706008846985,13.259086985129564,13.260325032564406,13.161846350444558,13.160381490866719,13.163311210022396,14.108589459382777,14.10787326481795,14.109305653947604,0,0,0,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,15,30,35.1,34.990811141151895,35.20918885884811,855.7,842.5002522977786,868.8997477022215,14.108589459382777,14.10787326481795,14.109305653947604,14.105940647444651,14.105392116856144,14.106489178033158,14.957824149652104,14.957104483324404,14.958543815979805,28.6,26.512151324460028,30.687848675539975,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,16,30,45.03333333333333,44.83435217363295,45.23231449303371,944,929.057119144025,958.942880855975,14.957824149652104,14.957104483324404,14.958543815979805,14.15582545748846,14.154828648407495,14.156822266569424,15.508615277292733,15.507847449673237,15.50938310491223,1.1666666666666667,0.7151636000579358,1.6181697332753977,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,17,30,44.5,44.31801856858649,44.68198143141351,1028.4666666666667,1013.0818302170201,1043.8515031163133,15.508615277292733,15.507847449673237,15.50938310491223,15.148123300422174,15.14720906884255,15.149037532001799,15.760061372159365,15.759224918823056,15.760897825495674,1.1333333333333333,0.7265913768583612,1.5400752898083054,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,18,30,42.86666666666667,42.605333333333334,43.128,1112,1096.8374044013779,1127.1625955986221,15.760061372159365,15.759224918823056,15.760897825495674,15.139918690074987,15.138607073040001,15.141230307109973,15.728279177925968,15.727519736544863,15.729038619307072,7.8,6.6322897540953045,8.967710245904694,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,19,30,45.03333333333333,44.91887937397735,45.147787292689316,1190.8,1174.4601616631753,1207.1398383368246,15.728279177925968,15.727519736544863,15.729038619307072,15.150800672117649,15.15022494516139,15.151376399073907,15.68153154067943,15.680833057474294,15.682230023884566,1.4666666666666666,1.0822495879338714,1.8510837453994617,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,30,44.266666666666666,44.105716232850554,44.42761710048278,1275.6666666666667,1258.8293461783571,1292.5039871549764,15.68153154067943,15.680833057474294,15.682230023884566,15.14694664959268,15.146138938009633,15.147754361175727,15.337094550552775,15.33650009878176,15.33768900232379,2,1.6012986598709635,2.3987013401290365,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,21,30,43.96666666666667,43.852212707310684,44.08112062602265,1356.1666666666667,1338.7184314409935,1373.61490189234,15.337094550552775,15.33650009878176,15.33768900232379,15.145442669449496,15.144867654268094,15.146017684630898,14.995118943530285,14.994644203947274,14.995593683113295,3.3333333333333335,2.6342887746540193,4.032377892012647,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,22,30,42.333333333333336,42.161759594396635,42.504907072270036,1441.5333333333333,1425.0010483758415,1458.0656182908251,14.995118943530285,14.994644203947274,14.995593683113295,14.142261971828782,14.141403056862849,14.143120886794716,14.649878741894984,14.649400259500307,14.65035722428966,8.933333333333334,7.9986106891998245,9.868055977466842,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,23,30,41.93333333333333,41.84254504438612,42.02412162228054,1528.7,1511.612818958236,1545.7871810417641,14.649878741894984,14.649400259500307,14.65035722428966,14.140254085907367,14.139798406160327,14.140709765654407,14.305794747017181,14.305337271892277,14.306252222142085,8.7,7.466994663061209,9.93300533693879,0,0,0
p3d_05_t14_d3,P3-D0.5,14,3,0.5,24,30,41.9,41.79081114115189,42.009188858848105,1616.8,1599.5724928428233,1634.0275071571766,14.305794747017181,14.305337271892277,14.306252222142085,14.140087678792396,14.139539105721635,14.140636251863157,13.962161946182334,13.961746891971101,13.962577000393567,9.233333333333333,8.267249767621392,10.199416899045273,0,0,0
p3d_075_t14_d3,P3-D0.75,14,3,0.75,1,30,44.36666666666667,43.931092337569346,44.80224099576399,34.1,31.59887503012294,36.60112496987706,20,20,20,19.12736237186346,19.12517509540871,19.129549648318207,20,20,20,0,0,0,0,0,0
p3d_075_t14_d3,P3-D0.75,14,3,0.75,2,30,45.833333333333336,45.69769238290556,45.96897428376111,67.13333333333334,62.78124107039427,71.4854255962724,20,20,20,19.13473101120081,19.134050947483697,19.135411074917922,20,20,20,0,0,0,0,0,0
p3d_075_t14_d3,P3-D0.75,14,3,0.75,3,30,45.96666666666667,45.90133333333333,46.032000000000004,102.06666666666666,96.1657271947401,107.96760613859323,20,20,20,19.13539596930597,19.13506998907013,19.135721949541814,20,20,20,0,0,0,0,0,0
p3d_075_t14_d3,P3-D0.75,14,3,0.75,4,30,45.96666666666667,45.90133333333333,46.032000000000004,134.83333333333334,129.2609495116697,140.40571715499698,20,20,20,19.13539485466419,19.13506915653174,19.135720552796645,17.69268693266144,17.691702658256805,17.693671207066078,0,0,0,0,0,0
p3d_075_t14_d3,P3-D0.75,14,3,0.75,5,30,45.766666666666666,45.61272763310584,45.92060570022749,173.03333333333333,166.7626828559138,179.30398381075287,17.69268693266144,17.691702658256805,17.693671207066078,17.14443617666795,17.1436640286371,17.145208324698796,15.382057977621084,15.381099226683773,15.383016728558395,0,0,0,0,0,0
p3d_075_t14_d3,P3-D0.75,14,3,0.75,6,30,45.43333333333333,45.1903883117237,45.67627835494296,204.96666666666667,197.42728433681307,212.50604899652026,15.382057977621084,15.381099226683773,15.383016728558395,15.152809880703929,15.151592192712497,15.15402756869536,13.071129791433398,13.070178237107342,13.072081345759454,0,0,0,0,0,0
p3d_075_t14_d3,P3-D0.75,14,3,0.75,7,30,26.766666666666666,26.523721645057034,27.009611688276298,260.2,251.71807733789223,268.68192266210775,13.071129791433398,13.070178237107342,13.072081345759454,13.069121589062759,13.067901795209027,13.07034138291649,10.76020210683451,10.759235027765648,10.761169185903373,32.63333333333333,30.46684543266211,34.799821234004554,0,0,0
p3d_075_t14_d3,P3-D0.75,14,3,0.75,8,30,44.9,44.682635641450084,45.117364358549914,293.2,283.868344242718,302.53165575728195,10.76020210683451,10.759235027765648,10.761169185903373,10.17524182026847,10.174153183514388,10.176330457022551,9.345205827333935,9.344272324340741,9.346139330327128,0,0,0,0,0,0
p3d_075_t14_d3,P3-D0.75,14,3,0.75,9,30,44.46666666666667,44.26221296039637,44.67112037293697,378.06666666666666,366.4119213459648,389.7214119873685,9.345205827333935,9.344272324340741,9.346139330327128,9.178082497768118,9.177059230644119,9.179105764892117,8.826441381017164,8.82541660248001,8.827466159554318,0,0,0,0,0,0
p3d_075_t14_d3,P3-D0.75,14,3,0.75,10,30,44.333333333333336,44.161759594396635,44.504907072270036,460.26666666666665,448.61608966025295,471.91724367308035,8.826441381017164,8.82541660248001,8.827466159554318,8.182441217648806,8.181581914145232,8.18330052115238,9.245336665938924,9.244623109398425,9.246050222479422,0,0,0,0,0,0
p3d_075_t14_d3,P3-D0.75,14,3,0.75,11,30,44.5,44.27465632887755,44.72534367112245,540.0333333333333,526.7943930023202,553.2722736643464,9.245336665938924,9.244623109398425,9.246050222479422,9.178253284819517,9.177125146138666,9.179381423500368,10.966477846818112,10.965579676483243,10.967376017152981,0,0,0,0,0,0
p3d_075_t14_d3,P3-D0.75,14,3,0.75,12,30,44.766666666666666,44.50617953091382,45.02715380241951,622.8666666666667,610.0571960706509,635.6761372626825,10.966477846818112,10.965579676483243,10.967376017152981,10.174570249425297,10.173267693274763,10.175872805575832,13.136340722822457,13.135448267275052,13.137233178369861,0,0,0,0,0,0
p3d_075_t14_d3,P3-D0.75,14,3,0.75,13,30,39.46666666666667,39.26221296039637,39.67112037293697,707.4,693.800056308433,720.999943691567,13.136340722822457,13.135448267275052,13.137233178369861,13.132888318564994,13.131862127077634,13.133914510052355,15.75424217488049,15.753332664285479,15.755151685475502,15.7,13.911636952180961,17.488363047819036,0,0,0
p3d_075_t14_d3,P3-D0.75,14,3,0.75,14,30,45.9,45.79081114115189,46.009188858848105,789.4333333333333,776.0642210601425,802.8024456065241,15.75424217488049,15.753332664285479,15.755151685475502,15.155146699794086,15.154600228461087,15.155693171127085,17.92402819671171,17.923009935728448,17.92504645769497,0,0,0,0,0,0
p3d_075_t14_d3,P3-D0.75,14,3,0.75,15,30,45.766666666666666,45.61272763310584,45.92060570022749,869.4333333333333,856.2998090894323,882.5668575772343,17.92402819671171,17.923009935728448,17.92504645769497,17.14443411851785,17.143662591390346,17.145205645645355,19.64547158447032,19.64455071535502,19.646392453585623,0,0,0,0,0,0
p3d_075_t14_d3,P3-D0.75,14,3,0.75,16,30,45.8,45.62671901763155,45.97328098236844,956.9666666666667,942.0692191669216,971.8641141664118,19.64547158447032,19.64455071535502,19.646392453585623,19.134563009149176,19.133695956176382,19.13543006212197,20.03567184111608,20.03501243709875,20.03633124513341,0,0,0,0,0,0
