setting,policy,target,delay,damping,initial_budget,seed,requests,dispatched,completion_rate,final_queue,blocked_dispatch_attempts,head_of_line_blocked_attempts,head_of_line_share,warm_budget_mean,warm_budget_sd,warm_dispatch_mean,warm_dispatch_sd,budget_direction_changes,periods_within_point_one,final_central_budget,final_central_use
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,509,2656,969,0.3648343373493976,1687,347,0,0,14.413457960251076,0.6419759302982168,37.75,10.711364681184808,1,8,14.236228725616508,14.160661801163617
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,510,2733,970,0.35492133186974023,1763,339,0,0,14.413215188732387,0.6421326799560031,37.8125,10.753100328122427,1,8,14.236222978145323,14.160661899539265
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,511,2668,971,0.3639430284857571,1697,346,0,0,14.41378165715562,0.6422392836362607,37.9375,10.6862450530265,1,8,14.236222819026658,14.160680347245549
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,512,2595,970,0.3737957610789981,1625,347,0,0,14.413261605943104,0.6423068594769995,37.8125,10.740693646129191,1,8,14.236217678093201,14.160675320292135
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,513,2669,969,0.3630573248407643,1700,313,0,0,14.413820226511424,0.6421470936477354,37.75,10.636415436289301,1,8,14.237712285538603,14.1606569709615
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,514,2721,971,0.3568540977581771,1750,352,0,0,14.412648797044918,0.6422937508700154,37.8125,10.919210899449954,1,8,14.23546817280923,14.160666160828493
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,515,2654,967,0.3643556895252449,1687,332,0,0,14.413071633795056,0.6421418952094906,37.5625,10.582808385931086,1,8,14.236211459610118,14.155669578652036
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,516,2650,972,0.3667924528301887,1678,349,0,0,14.412790988315537,0.6419337120087828,37.875,10.79428861327446,1,8,14.236220608219545,14.160668958761649
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,517,2628,971,0.369482496194825,1657,332,0,0,14.41331143788889,0.6424346495831955,37.875,10.788110739760384,1,8,14.236222766345385,14.160654297082212
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,518,2684,969,0.3610283159463487,1715,341,0,0,14.413782592245852,0.6429246771910855,37.8125,10.740693646129191,1,8,14.236223933734252,14.155659079886185
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,519,2586,938,0.36272235112142304,1648,435,0,0,14.400541311313084,0.6501038703429591,36.0625,11.918997441060217,1,9,14.111831647842688,14.110456725301892
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,520,2641,971,0.3676637637258614,1670,336,0,0,14.413211002260105,0.6419661159992555,37.75,10.698909601761605,1,8,14.236214786966624,14.160674653003596
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,521,2703,969,0.3584905660377358,1734,387,0,0,14.413076420854258,0.6424624486436001,37.6875,10.675322009194852,1,8,14.235473755241896,14.160684830964293
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,522,2712,969,0.3573008849557522,1743,374,0,0,14.412980969244686,0.6425548253651837,37.6875,10.861054276634475,1,8,14.235468350535987,14.160654741941238
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,523,2661,971,0.36490041337842916,1690,314,0,0,14.413258746494353,0.6424499152923392,37.875,10.781929326423912,1,8,14.235467346826278,14.160683021124836
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,524,2669,972,0.36418134132633945,1697,321,0,0,14.41317145401704,0.6424247413431161,37.875,10.781929326423912,1,8,14.235474210364416,14.160661801163617
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,525,2621,972,0.37085082029759636,1649,324,0,0,14.413222323211711,0.6424094721717133,37.875,10.800462953040485,1,8,14.234726932485705,14.16068483096429
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,526,2671,972,0.3639086484462748,1699,324,0,0,14.413308485001377,0.642422180837237,37.9375,10.834935778920581,1,8,14.23546590932084,14.160661232250726
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,527,2693,970,0.3601930932046045,1723,300,0,0,14.41387922187407,0.6421126218000874,37.8125,10.678444018988285,1,8,14.236978379056342,14.160654617887374
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,528,2647,971,0.3668303740083113,1676,331,0,0,14.413885723117065,0.6421129499120668,37.875,10.719919153924002,1,8,14.236987200307421,14.160634137912124
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,529,2705,969,0.35822550831792976,1736,330,0,0,14.413728898075458,0.6421686002140105,37.75,10.6426813663976,1,8,14.236216413754008,14.155679658237084
p3d_025_t14_d3,P3-D0.25,14,3,0.25,20,530,2691,968,0.35971757710888147,1723,366,0,0,14.41322577665897,0.6424104796186351,37.625,10.632497354808041,1,8,14.23623215057391,14.16067229992947
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,501,2681,1059,0.3950018649757553,1622,76,0,0,14.044375976588173,1.524673004146665,43.4375,2.68250504814685,2,0,14.303767862357791,14.135563832488035
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,502,2595,1060,0.40847784200385356,1535,72,0,0,14.045869593398963,1.5260842274045079,43.5,2.503331114069145,2,0,14.306764353482029,14.140580962612036
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,503,2680,1060,0.39552238805970147,1620,69,0,0,14.045484996801719,1.5259419710642346,43.5,2.581988897471611,2,0,14.30524418632405,14.14060580225216
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,504,2672,1059,0.3963323353293413,1613,70,0,0,14.04454020179668,1.5252987462143512,43.375,2.6044833140823407,2,0,14.306747437293788,14.140590918143216
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,505,2723,1060,0.3892765332354021,1663,87,0,0,14.044373824380134,1.5251426972131028,43.4375,2.5024987512484396,2,0,14.30676541984252,14.140578263054532
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,506,2721,1059,0.38919514884233736,1662,85,0,0,14.044467278278578,1.5245548887307527,43.5,2.7325202042558927,2,0,14.303757210931613,14.13554156835155
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,507,2762,1061,0.38414192614047793,1701,81,0,0,14.046609853190766,1.525222854929663,43.6875,2.600480724789169,2,0,14.305235848714904,14.140593493646856
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,508,2805,1061,0.37825311942959,1744,50,0,0,14.048865825849468,1.5254084205719858,43.75,2.3523038352503134,2,0,14.306738306641863,14.14058789778055
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,509,2656,1059,0.3987198795180723,1597,71,0,0,14.044450313056746,1.5254977539087982,43.4375,2.6323310328806797,2,0,14.306747914934313,14.140613849568238
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,510,2733,1059,0.38748627881448955,1674,69,0,0,14.044353118007114,1.525240835093539,43.4375,2.5811818998280613,2,0,14.30673397628443,14.140583290007946
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,511,2668,1061,0.3976761619190405,1607,70,0,0,14.04501400315372,1.5247574525162937,43.6875,2.7010800309012195,2,0,14.303740553955333,14.140596291580007
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,512,2595,1059,0.40809248554913297,1536,73,0,0,14.04463318502422,1.5252311701234234,43.4375,2.6575364531836625,2,0,14.306732867270357,14.140596389955656
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,513,2669,1060,0.39715249156987636,1609,81,0,0,14.044805960174088,1.5254644040971348,43.5625,2.6323310328806797,2,0,14.305213311094237,14.14060173771423
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,514,2721,1059,0.38919514884233736,1662,74,0,0,14.0439666808894,1.5259747022426926,43.375,2.5787593916455256,2,0,14.306725403991265,14.140575811604759
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,515,2654,1059,0.3990203466465712,1595,71,0,0,14.043979290277303,1.5260416434274051,43.375,2.5787593916455256,2,0,14.30674994274541,14.140582550021977
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,516,2650,1059,0.39962264150943394,1591,86,0,0,14.042766552340767,1.525216739415233,43.375,2.5787593916455256,2,0,14.306774030769382,14.14059015247903
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,517,2628,1060,0.4033485540334855,1568,70,0,0,14.045290251918436,1.5258495876196645,43.5,2.581988897471611,2,0,14.305245813762019,14.14060099772826
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,518,2684,1061,0.39530551415797316,1623,66,0,0,14.045763378939894,1.524490183340157,43.625,2.4460853078609777,2,0,14.303719661445623,14.140603004319008
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,519,2586,1061,0.4102861562258314,1525,58,0,0,14.048880159589457,1.5243241837887835,43.875,2.5787593916455256,2,0,14.302231525717197,14.135593125443549
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,520,2641,1059,0.4009844755774328,1582,76,0,0,14.043971771079873,1.525883694149867,43.375,2.6044833140823407,2,0,14.306741954303828,14.140587799404903
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,521,2703,1060,0.39215686274509803,1643,76,0,0,14.045108031539295,1.5263958376654823,43.5,2.581988897471611,2,0,14.305242343176216,14.140582648397626
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,522,2712,1060,0.39085545722713866,1652,69,0,0,14.04632102495018,1.5265089452229956,43.5,2.5298221281347035,2,0,14.306724577299539,14.140593493646856
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,523,2661,1059,0.3979706877113867,1602,64,0,0,14.044916058886738,1.5256230678810276,43.4375,2.5552234083669996,2,0,14.30674430675456,14.140588761820386
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,524,2669,1060,0.39715249156987636,1609,65,0,0,14.044084815290859,1.525429325564463,43.4375,2.5552234083669996,2,0,14.305263596124183,14.14060389403706
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,525,2621,1059,0.40404425791682563,1562,76,0,0,14.04437324870569,1.5253087368224438,43.4375,2.5811818998280613,2,0,14.306774315810435,14.140597754936087
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,526,2671,1061,0.39722950205915386,1610,67,0,0,14.04660973344807,1.5270188641370612,43.5625,2.5289984842489197,2,0,14.305235505949632,14.14060141690907
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,527,2693,1060,0.3936130709246194,1633,69,0,0,14.045393001721752,1.5263628075298725,43.4375,2.5024987512484396,2,0,14.306745595563498,14.140585223901267
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,528,2647,1060,0.4004533434076313,1587,83,0,0,14.044373275870555,1.5255821012921165,43.4375,2.5024987512484396,2,0,14.3067595995247,14.140575811604759
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,529,2705,1060,0.39186691312384475,1645,71,0,0,14.045755409990752,1.526021371995286,43.5,2.6076809620810595,2,0,14.30523310857927,14.140567986718192
p3d_05_t14_d3,P3-D0.5,14,3,0.5,20,530,2691,1059,0.3935340022296544,1632,76,0,0,14.045021676117097,1.525805810456331,43.375,2.526525941551627,2,0,14.306741879871508,14.140565633644066
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,501,2681,1014,0.3782170831779187,1667,157,0,0,13.714927316220024,4.361121524360457,41.75,6.202150164795002,2,0,8.407266637126563,8.180765168575277
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,502,2595,1015,0.3911368015414258,1580,173,0,0,13.715614317446288,4.362495860761871,41.875,6.216912416947821,2,0,8.405001194948767,8.180767744078917
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,503,2680,1017,0.3794776119402985,1663,178,0,0,13.716043385000802,4.361874733622077,41.9375,6.093370714692047,2,0,8.405003470759318,8.185767791477062
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,504,2672,1017,0.3806137724550898,1655,184,0,0,13.717876171346173,4.362024132741394,41.9375,5.915727625012272,2,0,8.407274205227576,8.185773237611285
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,505,2723,1015,0.37275064267352187,1708,194,0,0,13.71579416979709,4.360660582616061,41.875,6.270300364947972,2,0,8.407297606105542,8.185780964122204
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,506,2721,1015,0.37302462330025726,1706,174,0,0,13.715933280465727,4.360719789601011,41.875,6.510248331157063,2,0,8.409561696597265,8.190786136849411
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,507,2762,1016,0.36784938450398263,1746,194,0,0,13.717173853168601,4.360870990696131,42.0625,6.297817082132506,2,0,8.40501662735259,8.18075991919235
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,508,2805,1017,0.3625668449197861,1788,184,0,0,13.718868142090049,4.360159227737813,42.125,6.2809234989768825,2,0,8.407272006399923,8.190770906257088
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,509,2656,1015,0.3821536144578313,1641,184,0,0,13.716186578305832,4.362055598868595,41.875,6.064926490348695,2,0,8.407278442887316,8.18075189755449
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,510,2733,1015,0.37138675448225394,1718,160,0,0,13.716463022014498,4.362279518256456,41.875,5.998610950322861,2,0,8.405001015920863,8.18077534653597
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,511,2668,1015,0.3804347826086957,1653,141,0,0,13.716875355643108,4.362377254137369,41.875,5.998610950322861,2,0,8.404979122646473,8.180762717125504
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,512,2595,1015,0.3911368015414258,1580,166,0,0,13.718038211268752,4.362625094796354,42,6.0882400303098,2,0,8.407287510435799,8.180773412642651
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,513,2669,1015,0.3802922442862495,1654,214,0,0,13.713636259019719,4.359885084951284,41.875,6.551081335677848,2,0,8.40726670255425,8.180781139153568
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,514,2721,1016,0.37339213524439546,1705,211,0,0,13.714644142511856,4.362569360493806,41.9375,6.287222492219173,2,0,8.405043085755008,8.18575994091228
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,515,2654,1012,0.3813112283345893,1642,178,0,0,13.712964717759418,4.360619833136,41.625,6.427804187019597,2,0,8.407304203861298,8.180780719972761
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,516,2650,1010,0.38113207547169814,1640,205,0,0,13.713793827331788,4.361789091250276,41.4375,6.153251173160413,2,0,8.407274295891973,8.185784082860513
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,517,2628,1014,0.3858447488584475,1614,205,0,0,13.716197947980092,4.360617839639978,41.875,6.469157595854347,2,0,8.407300790232746,8.180754002520889
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,518,2684,1010,0.37630402384500744,1674,176,0,0,13.71845103730076,4.3624210192536585,41.625,5.998610950322861,2,0,8.405023743334306,8.180782431436567
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,519,2586,1016,0.3928847641144625,1570,183,0,0,13.71747634360941,4.360870504069786,42,6.260990336999411,2,0,8.405036306845028,8.185764967865694
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,520,2641,1015,0.3843241196516471,1626,194,0,0,13.714767133982775,4.3609749379218625,41.875,6.5306967469022785,2,0,8.407261737732068,8.185778807799371
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,521,2703,1018,0.3766185719570847,1685,165,0,0,13.71561789580719,4.361156186440927,42.125,6.3966136874651625,2,0,8.405009584954685,8.190760728296395
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,522,2712,1014,0.37389380530973454,1698,186,0,0,13.716062590801847,4.3625621327976365,41.8125,6.177580432499442,2,0,8.405061706364098,8.180767744078917
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,523,2661,1012,0.38030815482901165,1649,171,0,0,13.71449586051796,4.360834049765717,41.625,6.427804187019597,2,0,8.409555105045888,8.18075937595768
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,524,2669,1015,0.3802922442862495,1654,180,0,0,13.714793522358777,4.361216259049081,41.8125,6.5137674710313895,2,0,8.40729671682121,8.185770563731998
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,525,2621,1016,0.38763830599008015,1605,176,0,0,13.716621960450066,4.362028339804975,41.9375,6.027368137642387,2,0,8.40502158129855,8.185775269880253
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,526,2671,1010,0.3781355297641333,1661,236,0,0,13.714504096410176,4.360759360300296,41.5625,6.541852438975778,2,0,8.407293703565793,8.1907682323778
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,527,2693,1008,0.37430375046416636,1685,206,0,0,13.714516328165448,4.360840233185489,41.375,6.469157595854347,2,0,8.409564596077887,8.180741373110422
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,528,2647,1012,0.38231960710238005,1635,161,0,0,13.713406860905868,4.360056221544607,41.5625,6.37671545546765,2,0,8.407313876047509,8.180765711809949
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,529,2705,1015,0.3752310536044362,1690,193,0,0,13.717028880928014,4.362247522985872,42,6.282250127674532,2,0,8.405000601866227,8.180768064884077
p3d_075_t14_d3,P3-D0.75,14,3,0.75,20,530,2691,1015,0.3771832032701598,1676,191,0,0,13.716486174693905,4.3620323986801655,41.8125,6.046693311223912,2,0,8.407305509326553,8.180770542012068
p3u_t18_d0,P3-U,18,0,1,20,501,2681,698,0.2603506154419993,1983,1139,0,0,18.018204288527876,0.03547665947100154,20.8125,7.082548976180822,0,15,18.004575208963853,18.000011765370633
p3u_t18_d0,P3-U,18,0,1,20,502,2595,698,0.26897880539499036,1897,1083,0,0,18.017606144711856,0.034528773860897796,20.75,7.066352194260722,0,15,18.00452629028974,18.000023530741263
p3u_t18_d0,P3-U,18,0,1,20,503,2680,698,0.26044776119402985,1982,1114,0,0,18.018200188931246,0.03547650768602802,20.8125,7.082548976180822,0,15,18.00457987851935,18.000014118444756
p3u_t18_d0,P3-U,18,0,1,20,504,2672,698,0.26122754491017963,1974,1096,0,0,18.01816914718878,0.03548417849692852,20.8125,7.082548976180822,0,15,18.004526454561294,18.000002353074127
p3u_t18_d0,P3-U,18,0,1,20,505,2723,698,0.25633492471538744,2025,1148,0,0,18.01821553123718,0.03548039382817262,20.8125,7.082548976180822,0,15,18.00459266668639,18.000014118444756
p3u_t18_d0,P3-U,18,0,1,20,506,2721,698,0.25652333700845276,2023,1127,0,0,18.018235068296026,0.03547624749362898,20.8125,7.082548976180822,0,15,18.00461087179993,18.000011765370633
p3u_t18_d0,P3-U,18,0,1,20,507,2762,698,0.25271542360608257,2064,1149,0,0,18.018530288708966,0.03640646829873899,20.875,7.163565220382004,0,15,18.004517483312554,18.00002117766714
p3u_t18_d0,P3-U,18,0,1,20,508,2805,698,0.24884135472370766,2107,1084,0,0,18.018731297670637,0.037096097686774576,20.9375,7.38889933165511,0,15,18.004528161532726,18.000016471518883
p3u_t18_d0,P3-U,18,0,1,20,509,2656,698,0.2628012048192771,1958,1097,0,0,18.017442530515716,0.03383355755131304,20.6875,6.83831119502469,0,15,18.004568360466585,18.000016471518883
p3u_t18_d0,P3-U,18,0,1,20,510,2733,698,0.25539699963410173,2035,1111,0,0,18.01817752273031,0.03548005594939197,20.8125,7.082548976180822,0,15,18.004560574930277,18.000011765370633
p3u_t18_d0,P3-U,18,0,1,20,511,2668,698,0.2616191904047976,1970,1078,0,0,18.018343830118862,0.036176636969483485,20.875,7.310950690573696,0,15,18.00451223914286,18.000016471518883
p3u_t18_d0,P3-U,18,0,1,20,512,2595,698,0.26897880539499036,1897,1081,0,0,18.01816602495859,0.03548146704657853,20.8125,7.082548976180822,0,15,18.004532967381007,18.000009412296507
p3u_t18_d0,P3-U,18,0,1,20,513,2669,698,0.261521168977145,1971,1080,0,0,18.018149788831177,0.03547732681193253,20.8125,7.082548976180822,0,15,18.00452567205706,18.000021177667136
p3u_t18_d0,P3-U,18,0,1,20,514,2721,698,0.25652333700845276,2023,1168,0,0,18.01761776904646,0.034521295739276994,20.75,7.066352194260722,0,15,18.004561558190098,18.000014118444756
p3u_t18_d0,P3-U,18,0,1,20,515,2654,698,0.2629992464204974,1956,1077,0,0,18.017424892819516,0.033833412626669286,20.6875,6.83831119502469,0,15,18.004545879036232,18.000011765370633
p3u_t18_d0,P3-U,18,0,1,20,516,2650,698,0.26339622641509436,1952,1072,0,0,18.017419272859954,0.03383163346908938,20.6875,6.83831119502469,0,15,18.00453935647975,18.000016471518883
p3u_t18_d0,P3-U,18,0,1,20,517,2628,698,0.2656012176560122,1930,1085,0,0,18.0176111500409,0.03452540713444922,20.75,7.066352194260722,0,15,18.004546872265575,18.00001882459301
p3u_t18_d0,P3-U,18,0,1,20,518,2684,698,0.2600596125186289,1986,1090,0,0,18.0183950146157,0.03616998525186655,20.875,7.310950690573696,0,15,18.004573738094,18.000016471518883
p3u_t18_d0,P3-U,18,0,1,20,519,2586,698,0.2699149265274555,1888,1069,0,0,18.019716046717488,0.03795091342933394,21,7.366591251499344,0,15,18.00458751235595,18.000016471518883
p3u_t18_d0,P3-U,18,0,1,20,520,2641,698,0.2642938280954184,1943,1139,0,0,18.017414062314693,0.033833550361987576,20.6875,6.83831119502469,0,15,18.00453813711839,18.000016471518883
p3u_t18_d0,P3-U,18,0,1,20,521,2703,698,0.2582315945246023,2005,1134,0,0,18.017626774757712,0.03452125666477916,20.75,7.066352194260722,0,15,18.00456500011171,18.000016471518883
p3u_t18_d0,P3-U,18,0,1,20,522,2712,698,0.25737463126843657,2014,1111,0,0,18.017598187785453,0.0345282879376953,20.75,7.066352194260722,0,15,18.004520825425406,18.000011765370633
p3u_t18_d0,P3-U,18,0,1,20,523,2661,698,0.26230740323186774,1963,1061,0,0,18.017608173225867,0.03452203129520153,20.75,7.066352194260722,0,15,18.004555420599818,18.00001882459301
p3u_t18_d0,P3-U,18,0,1,20,524,2669,698,0.261521168977145,1971,1059,0,0,18.01762467385167,0.03452864294479166,20.75,7.066352194260722,0,15,18.00455327960634,18.00000705922238
p3u_t18_d0,P3-U,18,0,1,20,525,2621,698,0.26631056848531093,1923,1048,0,0,18.017629599105966,0.03452714951647704,20.75,7.066352194260722,0,15,18.0045584339368,18.000016471518883
p3u_t18_d0,P3-U,18,0,1,20,526,2671,698,0.2613253463122426,1973,1115,0,0,18.017606079914707,0.034530301429053105,20.75,7.066352194260722,0,15,18.00453684048961,18.000016471518883
p3u_t18_d0,P3-U,18,0,1,20,527,2693,698,0.2591904938730041,1995,1080,0,0,18.01818831877263,0.03548105759867342,20.8125,7.082548976180822,0,15,18.00456100611727,18.000011765370633
p3u_t18_d0,P3-U,18,0,1,20,528,2647,698,0.26369474877219495,1949,1097,0,0,18.017637494089072,0.03452695387297275,20.75,7.066352194260722,0,15,18.004558400287856,18.000014118444756
p3u_t18_d0,P3-U,18,0,1,20,529,2705,698,0.25804066543438076,2007,1095,0,0,18.01834173362109,0.03617209809567316,20.875,7.310950690573696,0,15,18.004524794043412,18.000011765370633
