setting,policy,target,delay,damping,seed,periods,requests,dispatched,completion_rate,first24_completion_rate,late24_service_ratio,final_queue,final_queue_north,final_queue_central,final_queue_south,late_trip_north_share,late_trip_central_share,late_trip_south_share,late_budget_mean,late_budget_sd,late_dispatch_mean,late_dispatch_sd,late_use_mean,late_use_sd,late_direction_changes,final_central_budget,target_gap,first_sustained_within_point_one,first_sustained_dispatch_below_40
p3u_t14,P3-U,14,1,1,512,120,14929,5033,0.3371290776341349,0.3965317919075145,0.32729624838292365,9896,1910,5989,1997,0.3310276679841897,0.32806324110671936,0.3409090909090909,14.382023402905128,0.3303220668644318,42.166666666666664,5.730670092593441,13.975594218725199,0.37681214013758246,4,14.861338833527359,0.38202340290512815,0,0
p3u_t14,P3-U,14,1,1,513,120,14926,5032,0.33712984054669703,0.38553765455226674,0.32920469361147325,9894,1944,5904,2046,0.3316831683168317,0.3287128712871287,0.33960396039603963,14.381226416780207,0.33063741789085865,42.083333333333336,5.9264819586156765,13.975178423383433,0.3761169671072216,4,14.864296703647161,0.38122641678020663,0,0
p3u_t14,P3-U,14,1,1,514,120,14983,5032,0.3358472935994127,0.37780227857405363,0.3348914858096828,9951,2002,5981,1968,0.3339980059820538,0.33100697906281157,0.3349950149551346,14.38091341819016,0.3331120392556673,41.791666666666664,5.838248446883384,13.973714789590412,0.37540776147622773,4,14.86737870583706,0.38091341819015945,0,0
p3u_t14,P3-U,14,1,1,515,120,14802,5032,0.33995406026212677,0.3877166541070083,0.33702213279678067,9770,1939,5892,1939,0.33432835820895523,0.33034825870646767,0.3353233830845771,14.381761344432173,0.33274468175953664,41.875,5.840730299781236,13.974132535095697,0.3755990961863651,4,14.864196391205724,0.3817613444321726,0,0
p3u_t14,P3-U,14,1,1,516,120,14879,5032,0.3381947711539754,0.38754716981132076,0.33136676499508355,9847,1950,5907,1990,0.3323442136498516,0.3283877349159248,0.33926805143422356,14.382090071743448,0.33066027981647006,42.125,5.7051654702977945,13.97538767671855,0.37728168502584886,4,14.864293670371168,0.38209007174344833,0,0
p3u_t14,P3-U,14,1,1,517,120,14968,5032,0.3361838588989845,0.3911719939117199,0.3268229166666667,9936,2011,5931,1994,0.3346613545816733,0.33067729083665337,0.3346613545816733,14.382057526768373,0.33353864372354686,41.833333333333336,6.033721662576861,13.973922523443973,0.37558564366071473,4,14.867257463729352,0.38205752676837257,0,0
p3u_t14,P3-U,14,1,1,518,120,15023,5031,0.3348865073553884,0.3830104321907601,0.3239573229873909,9992,2035,5931,2026,0.33532934131736525,0.3313373253493014,0.3333333333333333,14.380669770148025,0.3320079572741628,41.75,5.810410447224653,13.973504083049837,0.3747255163567388,4,14.861239045738929,0.3806697701480246,0,0
p3u_t14,P3-U,14,1,1,519,120,14890,5031,0.3378777703156481,0.39752513534416084,0.3214400514304082,9859,1984,5884,1991,0.335,0.332,0.333,14.380361773919732,0.33212679615450724,41.666666666666664,5.880451525599675,13.973089754280421,0.37398200071693893,4,14.86730000587656,0.38036177391973247,0,0
p3u_t14,P3-U,14,1,1,520,120,15146,5032,0.3322329327875347,0.3896251419916698,0.3216580976863753,10114,2052,6051,2011,0.3356643356643357,0.33166833166833165,0.33266733266733267,14.38174589370246,0.33319644782972613,41.708333333333336,5.864255515717507,13.97329785868528,0.37464586937365646,4,14.864304480119266,0.38174589370246004,0,0
p3u_t14,P3-U,14,1,1,521,120,15092,5032,0.3334216803604559,0.3799482056973733,0.3318994043679682,10060,1969,6051,2040,0.33599202392821537,0.33100697906281157,0.33300099700897307,14.380141638552097,0.33191932387278983,41.791666666666664,5.800893234566602,13.97371407458423,0.3748195372955652,4,14.864222904811582,0.3801416385520966,0,0
p3u_t14,P3-U,14,1,1,522,120,14972,5031,0.3360272508682875,0.37905604719764013,0.3270111183780249,9941,2068,6027,1846,0.335,0.332,0.333,14.380724294430513,0.332764621015372,41.666666666666664,5.821001457740282,13.973086762696175,0.3751155123277431,4,14.86442733175922,0.3807242944305127,0,0
p3u_t14,P3-U,14,1,1,523,120,15011,5031,0.3351542202384918,0.38594513340849307,0.32982225148123767,9980,2032,6001,1947,0.3343313373253493,0.3313373253493014,0.3343313373253493,14.380742872678399,0.3323318637303691,41.75,6.059487709728259,13.9735039073374,0.37424487982731397,4,14.867328860093428,0.38074287267839857,0,0
p3u_t14,P3-U,14,1,1,524,120,14954,5032,0.33649859569345997,0.38553765455226674,0.3336663336663337,9922,1961,6044,1917,0.3343313373253493,0.3313373253493014,0.3343313373253493,14.380242391802033,0.3318788805793741,41.75,5.825356865351311,13.973502343790228,0.37414826469893153,4,14.864329140258647,0.38024239180203345,0,0
p3u_t14,P3-U,14,1,1,525,120,15123,5024,0.3322092177478014,0.39183517741320106,0.31687898089171973,10099,2068,6005,2026,0.33668341708542715,0.3336683417085427,0.32964824120603015,14.382392045296323,0.33522202844676946,41.458333333333336,5.904892346452085,13.97203910732898,0.37927966762490534,4,14.888444653895482,0.38239204529632254,0,0
p3u_t14,P3-U,14,1,1,526,120,15150,5025,0.3316831683168317,0.3852489704230625,0.3162420382165605,10125,2057,6033,2035,0.3393756294058409,0.33434038267875127,0.32628398791540786,14.38403705291733,0.3367519640424277,41.375,5.739356879590635,13.971624751251317,0.37844724572217,4,14.888318840576758,0.38403705291733026,0,0
p3u_t14,P3-U,14,1,1,527,120,14897,5033,0.3378532590454454,0.3813590790939473,0.34,9864,1980,5930,1954,0.3349950149551346,0.33100697906281157,0.3339980059820538,14.381060749432118,0.33258160714788243,41.791666666666664,5.926940457639658,13.973713492059089,0.3754427467733218,4,14.867386619393665,0.3810607494321179,0,0
p3u_t14,P3-U,14,1,1,528,120,15067,5032,0.3339749120594677,0.38798639969777104,0.3168724279835391,10035,2012,5947,2076,0.33466533466533466,0.33166833166833165,0.3336663336663337,14.381147459262374,0.3331605847565189,41.708333333333336,5.834523688071433,13.973295879333412,0.3746397584118547,4,14.8643311295524,0.38114745926237426,0,0
p3u_t14,P3-U,14,1,1,529,120,14874,5032,0.3383084577114428,0.3800369685767098,0.33783783783783783,9842,1980,5903,1959,0.336,0.332,0.332,14.380925022690748,0.3320801988390545,41.666666666666664,5.669649683731075,13.973085679018793,0.3744729493511089,4,14.864365778314804,0.38092502269074835,0,0
p3u_t14,P3-U,14,1,1,530,120,15004,5031,0.3353105838443082,0.38238573021181715,0.3094281298299845,9973,1989,5890,2094,0.3356643356643357,0.33166833166833165,0.33266733266733267,14.38200330946441,0.3336963134214116,41.708333333333336,5.930607173744976,13.973298068716154,0.37467356634836213,4,14.867313887314456,0.38200330946441063,0,0
p3d_025_t14,P3-D0.25,14,1,0.25,501,120,15018,3102,0.20655213743507791,0.39873181648638567,0.10835214446952596,11916,2333,7161,2422,0,1,0,14.003746192972804,0.000014999177442610904,14,0,14.00001392235525,0.0000039200847137129695,0,14.003723162259789,0.0037461929728035415,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,502,120,14935,3102,0.20770003347840643,0.4123314065510597,0.10748560460652591,11833,2445,7056,2332,0,1,0,14.00376593955543,0.000012255684100098767,14,0,14.00001156928112,0.000003096670635348398,0,14.003745276623253,0.0037659395554303643,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,503,120,15156,3102,0.2046714172604909,0.39925373134328357,0.10566037735849057,12054,2431,7229,2394,0,1,0,14.003750690034472,0.00001474871451695383,14,0,14.000014118444755,0.0000038633809613014175,0,14.003727732855024,0.0037506900344723704,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,504,120,14935,3102,0.20770003347840643,0.4000748502994012,0.109020116807268,11833,2361,7140,2332,0,1,0,14.003775006927823,0.000014614861179259791,14,0,14.000013824310493,0.000004123356841579791,0,14.003750887918027,0.0037750069278228437,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,505,120,14696,3102,0.21107784431137724,0.39331619537275064,0.11085450346420324,11594,2273,6993,2328,0,1,0,14.003759593520599,0.00001390446304405214,14,0,14.000013137997206,0.000004752807916909085,0,14.003737371676813,0.0037595935205985143,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,506,120,14887,3102,0.20836971854638275,0.39287026828371924,0.10941061543471182,11785,2364,6975,2446,0,1,0,14.00375035919901,0.000013612516800532659,14,0,14.000013137997207,0.000004328670272794616,0,14.003727740273966,0.0037503591990102336,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,507,120,14932,3102,0.20774176265738012,0.387400434467777,0.10814290312198262,11830,2462,7034,2334,0,1,0,14.003766766495325,0.000011822727676659722,14,0,14.000012059504899,0.00000440561512377977,0,14.003746883018959,0.0037667664953247026,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,508,120,15103,3102,0.20538965768390385,0.3803921568627451,0.10803858520900321,12001,2397,7184,2420,0,1,0,14.003731948945152,0.000014648764653869465,14,0,14.000014314534269,0.0000053260565372126865,0,14.003707329907103,0.0037319489451519416,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,509,120,15068,3102,0.20586673745686224,0.40323795180722893,0.10526315789473684,11966,2429,7183,2354,0,1,0,14.00375087727074,0.0000148691199056696,14,0,14.000013922355253,0.000004272693732491884,0,14.003726993568357,0.0037508772707397497,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,510,120,15073,3102,0.20579844755523122,0.3907793633369923,0.11041735129806113,11971,2355,7235,2381,0,1,0,14.00372709514271,0.000012750847644814631,14,0,14.000011961460144,0.0000034636313307002524,0,14.003705726288295,0.0037270951427093024,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,511,120,14783,3102,0.2098356219982412,0.4006746626686657,0.112,11681,2282,7002,2397,0,1,0,14.003729561820277,0.000012819692161021002,14,0,14.000012647773426,0.000004645005952064041,0,14.003708134139012,0.003729561820277283,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,512,120,14929,3102,0.2077835086074084,0.41271676300578036,0.10866752910737387,11827,2272,7184,2371,0,1,0,14.003748823663088,0.000012686967284592662,14,0,14.000012255594411,0.000004276213733620668,0,14.003727807769794,0.003748823663087819,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,513,120,14926,3102,0.2078252713386038,0.39977519670288497,0.10951760104302477,11824,2299,7089,2436,0,1,0,14.003725440111268,0.000013732061944793226,14,0,14.000012549728673,0.000004370182179250882,0,14.003702615292235,0.0037254401112676305,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,514,120,14983,3102,0.20703463925782553,0.3947078280044101,0.11218697829716194,11881,2401,7115,2365,0,1,0,14.003757744795621,0.000014245810671170851,14,0,14.000013628220982,0.000004103849425839154,0,14.003733405185123,0.0037577447956209653,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,515,120,14802,3102,0.209566274827726,0.40391861341371516,0.11267605633802817,11700,2344,7043,2313,0,1,0,14.00374214699194,0.00001525712050927423,14,0,14.00001392235525,0.000003532451923222782,0,14.003717910328437,0.0037421469919394212,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,516,120,14879,3102,0.20848175280596815,0.4052830188679245,0.11012782694198624,11777,2338,7082,2357,0,1,0,14.003766056729914,0.000013335088754695381,14,0,14.000012745818188,0.0000042159740441112665,0,14.003744040780116,0.0037660567299138137,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,517,120,14968,3102,0.2072421165152325,0.4067732115677321,0.109375,11866,2412,7084,2370,0,1,0,14.003754626313265,0.000014197988615989855,14,0,14.000013726265736,0.0000042585846336595446,0,14.00373236034934,0.0037546263132650637,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,518,120,15023,3102,0.20648339213206418,0.39828614008941876,0.10863239573229874,11921,2444,7078,2399,0,1,0,14.003726518912414,0.000011475770450401337,14,0,14.000011177102097,0.000003688042477494215,0,14.003706503075627,0.003726518912413823,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,519,120,14890,3102,0.20832773673606447,0.41221964423820573,0.10800385728061716,11788,2408,7008,2372,0,1,0,14.00375409998736,0.000013494755910909215,14,0,14.000012549728671,0.00000431474421995175,0,14.003733187041057,0.003754099987359538,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,520,120,15146,3102,0.2048065495840486,0.405528209011738,0.10796915167095116,12044,2453,7230,2361,0,1,0,14.00375010270043,0.00001365822485689423,14,0,14.000013137997207,0.000004650401477303906,0,14.00372696904042,0.003750102700429636,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,521,120,15092,3102,0.2055393586005831,0.3958564557898631,0.11118464592984778,11990,2356,7224,2410,0,1,0,14.003752427359148,0.000012824418242518665,14,0,14.000012255594408,0.000005636248092759619,0,14.003732720363345,0.003752427359147603,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,522,120,14972,3102,0.2071867485973818,0.3941740412979351,0.10987573577501634,11870,2457,7157,2256,0,1,0,14.00374716427501,0.000013326014076132333,14,0,14.000012745818184,0.000005280663181579782,0,14.003725618940038,0.0037471642750102063,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,523,120,15011,3102,0.2066484577976151,0.40135287485907556,0.11059907834101383,11909,2427,7130,2352,0,1,0,14.00375852005225,0.000013699407169638284,14,0,14.000013628220982,0.000004162097392246543,0,14.003734709883432,0.0037585200522496365,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,524,120,14954,3102,0.20743613748829745,0.4012738853503185,0.11188811188811189,11852,2335,7201,2316,0,1,0,14.00375182654274,0.000014932491784038496,14,0,14.00001431453427,0.0000036662195495538175,0,14.003725707419932,0.0037518265427394226,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,525,120,15123,3102,0.20511803213648086,0.40862266310568485,0.1070063694267516,12021,2450,7169,2402,0,1,0,14.003753187561651,0.000015066077262267567,14,0,14.000014216489513,0.000003954477667533706,0,14.003730039194933,0.0037531875616512167,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,526,120,15150,3102,0.20475247524752474,0.4005990265818046,0.1070063694267516,12048,2429,7219,2400,0,1,0,14.003749717124736,0.000014573036865511585,14,0,14.000013039952448,0.00000567879979927802,0,14.003725201033685,0.0037497171247355965,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,527,120,14897,3102,0.20822984493522187,0.3973264017823988,0.11389830508474576,11795,2351,7081,2363,0,1,0,14.003766679013454,0.000013639374263098607,14,0,14.000013334086715,0.000004314744219446316,0,14.003744780717362,0.003766679013454066,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,528,120,15067,3102,0.2058804008760868,0.40498677748394407,0.1063627730294397,11965,2388,7079,2498,0,1,0,14.003765709020959,0.00001367388082170786,14,0,14.000012647773426,0.000004152446139128603,0,14.003743016562352,0.0037657090209588517,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,529,120,14874,3102,0.20855183541750705,0.39593345656192236,0.11351351351351352,11772,2338,7095,2339,0,1,0,14.003754165894279,0.00001388488210090238,14,0,14.000013137997207,0.000005095047130523626,0,14.003729546856231,0.0037541658942785716,45,44
p3d_025_t14,P3-D0.25,14,1,0.25,530,120,15004,3102,0.20674486803519063,0.3972500929022668,0.10386398763523957,11902,2388,7042,2472,0,1,0,14.003758626128308,0.000015659726952559923,14,0,14.000014608668536,0.00000386208256403742,0,14.003733154100884,0.003758626128307796,45,44
p3d_05_t14,P3-D0.5,14,1,0.5,501,120,15018,2159,0.14376082034891463,0.2804923535994032,0.12866817155756208,12859,2533,7709,2617,0.12531328320802004,0.8370927318295739,0.03759398496240601,14.00012159765141,0.000029440080974476838,16.625,8.89461243870595,13.93027690076316,0.23626613097588592,0,14.000073624352654,0.00012159765140928869,14,14
p3d_05_t14,P3-D0.5,14,1,0.5,502,120,14935,2446,0.16377636424506192,0.28978805394990365,0.21944977607165708,12489,2569,7469,2451,0.3469387755102041,0.4868804664723032,0.1661807580174927,14.121349790144706,0.17326786248701026,28.583333333333332,16.19693118186729,13.990306635940945,0.26531851696211,2,14.16481484260342,0.1213497901447056,14,14
p3d_05_t14,P3-D0.5,14,1,0.5,503,120,15156,2095,0.13822908419107943,0.2802238805970149,0.10566037735849057,13061,2641,7827,2593,0,1,0,14.001655628051394,0.00002462859544408021,14,0,14.00001186341539,0.000003433088530772962,0,14.001612978582846,0.0016556280513935206,14,14
p3d_05_t14,P3-D0.5,14,1,0.5,504,120,14935,2096,0.1403414797455641,0.281437125748503,0.109020116807268,12839,2579,7744,2516,0,1,0,14.00015753622611,0.000029427153056345956,14,0,14.000012451683915,0.0000056999565314107945,0,14.000113710220504,0.00015753622611036633,14,14
p3d_05_t14,P3-D0.5,14,1,0.5,505,120,14696,2160,0.14697876973326074,0.27616599338964376,0.13196964698119432,12536,2487,7555,2494,0.1325,0.835,0.0325,14.000120567161012,0.00002894293652297614,16.666666666666668,9.034555241172479,13.930484860288331,0.23556040956901375,0,14.000073740985892,0.00012056716101227494,14,14
p3d_05_t14,P3-D0.5,14,1,0.5,506,120,14887,2254,0.15140726808624974,0.27636898199191473,0.16085965483555845,12633,2537,7473,2623,0.2651821862348178,0.6781376518218624,0.05668016194331984,14.035799583075345,0.08319655133309797,20.583333333333332,13.114600780168201,13.991603890864761,0.18586136059275157,2,14.153979638333155,0.035799583075345254,14,14
p3d_05_t14,P3-D0.5,14,1,0.5,507,120,14932,2255,0.1510179480310742,0.2722664735698769,0.15931766977792083,12677,2601,7565,2511,0.26262626262626265,0.6747474747474748,0.06262626262626263,14.050307671302173,0.14122290607968052,20.625,13.19358375021408,13.950355779725255,0.24750031094167912,2,14.453976221787988,0.05030767130217306,14,14
p3d_05_t14,P3-D0.5,14,1,0.5,508,120,15103,2191,0.1450705157915646,0.26809269162210336,0.13858520900321544,12912,2578,7720,2614,0.17865429234338748,0.7749419953596288,0.04640371229698376,14.010544575250814,0.051083072705363136,17.958333333333332,10.699366769830927,13.93696845819833,0.24056258384407248,1,14.25037218706979,0.010544575250813537,14,14
p3d_05_t14,P3-D0.5,14,1,0.5,509,120,15068,2095,0.13903636846296788,0.28275602409638556,0.10526315789473684,12973,2608,7778,2587,0,1,0,14.001668748634222,0.000028744739649952934,14,0,14.000013530176226,0.000003940501959747578,0,14.001621716565115,0.0016687486342217284,14,14
p3d_05_t14,P3-D0.5,14,1,0.5,510,120,15073,2192,0.145425595435547,0.2751555067691182,0.14196516595465003,12881,2521,7792,2568,0.18518518518518517,0.7731481481481481,0.041666666666666664,14.010543909382337,0.05108204027664567,18,10.810622795074819,13.937179396137749,0.23986342908817213,1,14.250366657742662,0.010543909382336736,14,14
p3d_05_t14,P3-D0.5,14,1,0.5,511,120,14783,2223,0.15037543123858485,0.2818590704647676,0.15433333333333332,12560,2440,7532,2588,0.20950323974082075,0.7213822894168467,0.06911447084233262,14.031404211343636,0.11222757801800398,19.291666666666668,12.088367267270042,13.94366319550305,0.24370583321930522,1,14.500668324321412,0.031404211343636135,14,14
p3d_05_t14,P3-D0.5,14,1,0.5,512,120,14929,2095,0.1403308995913993,0.28940269749518305,0.10866752910737387,12834,2463,7774,2597,0,1,0,14.001667188123642,0.000027664805879990986,14,0,14.000011961460144,0.000005801990932849914,0,14.001625156337054,0.0016671881236423047,14,14
p3d_05_t14,P3-D0.5,14,1,0.5,513,120,14926,2128,0.1425700120594935,0.2817534657174972,0.11994784876140809,12798,2485,7689,2624,0.059782608695652176,0.9103260869565217,0.029891304347826088,14.00012750005065,0.000027014837351500864,15.333333333333334,6.531972647421808,13.965248807687209,0.17030752742344038,0,14.000083291670498,0.00012750005065065295,14,14
p3d_05_t14,P3-D0.5,14,1,0.5,514,120,14983,2095,0.1398251351531736,0.27600147004777653,0.11218697829716194,12888,2610,7728,2550,0,1,0,14.001648454291086,0.000025767878434857673,14,0,14.000012255594408,0.000003984799984743811,0,14.001605334207712,0.0016484542910859545,14,14
